time/s	current/A	potential/V
1.06000E+02  -3.35340E-06 8.91531E-01 
1.07000E+02  -3.35340E-06 8.91531E-01 
1.08000E+02  -3.35340E-06 8.91341E-01 
1.09000E+02  -3.35340E-06 8.91341E-01 
1.10000E+02  -3.35340E-06 8.91341E-01 
1.11000E+02  -3.35340E-06 8.91341E-01 
1.12000E+02  -3.35340E-06 8.91341E-01 
1.13000E+02  -3.35340E-06 8.91341E-01 
1.14000E+02  9.93778E-03  8.96282E-01 
1.15000E+02  1.99091E-02  9.01223E-01 
1.16000E+02  3.00338E-02  9.06355E-01 
1.17000E+02  3.98517E-02  9.11486E-01 
1.18000E+02  4.99764E-02  9.16807E-01 
1.19000E+02  6.01011E-02  9.22318E-01 
1.20000E+02  7.00725E-02  9.27639E-01 
1.21000E+02  7.98904E-02  9.33341E-01 
1.22000E+02  9.00151E-02  9.38852E-01 
1.23000E+02  9.99864E-02  9.44553E-01 
1.24000E+02  1.10111E-01  9.50064E-01 
1.25000E+02  1.19929E-01  9.56146E-01 
1.26000E+02  1.30207E-01  9.62227E-01 
1.27000E+02  1.40025E-01  9.68309E-01 
1.28000E+02  1.49996E-01  9.74770E-01 
1.29000E+02  1.59814E-01  9.81421E-01 
1.30000E+02  1.69939E-01  9.87883E-01 
1.31000E+02  1.79910E-01  9.94724E-01 
1.32000E+02  1.90035E-01  1.00176E+00 
1.33000E+02  1.99853E-01  1.00879E+00 
1.34000E+02  2.09978E-01  1.01582E+00 
1.35000E+02  2.20102E-01  1.02380E+00 
1.36000E+02  2.30074E-01  1.03178E+00 
1.37000E+02  2.40045E-01  1.03976E+00 
1.38000E+02  2.50016E-01  1.04794E+00 
1.39000E+02  2.59988E-01  1.05668E+00 
1.40000E+02  2.70112E-01  1.06542E+00 
1.41000E+02  2.79930E-01  1.07492E+00 
1.42000E+02  2.90055E-01  1.08461E+00 
1.43000E+02  3.00026E-01  1.09507E+00 
1.44000E+02  3.10151E-01  1.10552E+00 
1.45000E+02  3.20122E-01  1.11673E+00 
1.46000E+02  3.30247E-01  1.12851E+00 
1.47000E+02  3.40218E-01  1.14030E+00 
1.48000E+02  3.50343E-01  1.15303E+00 
1.49000E+02  3.60161E-01  1.16671E+00 
1.50000E+02  3.70286E-01  1.18078E+00 
1.51000E+02  3.80257E-01  1.19560E+00 
1.52000E+02  3.90228E-01  1.21080E+00 
1.53000E+02  4.00200E-01  1.22620E+00 
1.54000E+02  4.10324E-01  1.24159E+00 
1.55000E+02  4.20296E-01  1.25755E+00 
1.56000E+02  4.30267E-01  1.27333E+00 
1.57000E+02  4.40238E-01  1.28891E+00 
1.58000E+02  4.50363E-01  1.30639E+00 
1.59000E+02  4.60334E-01  1.32616E+00 
1.60000E+02  4.70152E-01  1.34877E+00 
1.61000E+02  4.80123E-01  1.37899E+00 
1.62000E+02  4.90248E-01  1.42954E+00 
1.63000E+02  4.80123E-01  1.45596E+00 
1.64000E+02  4.70152E-01  1.46090E+00 
1.65000E+02  4.60334E-01  1.45102E+00 
1.66000E+02  4.50363E-01  1.43467E+00 
1.67000E+02  4.40238E-01  1.41491E+00 
1.68000E+02  4.30420E-01  1.39096E+00 
1.69000E+02  4.20296E-01  1.36189E+00 
1.70000E+02  4.10324E-01  1.32711E+00 
1.71000E+02  4.00200E-01  1.29024E+00 
1.72000E+02  3.90228E-01  1.26002E+00 
1.73000E+02  3.80257E-01  1.23456E+00 
1.74000E+02  3.70286E-01  1.21232E+00 
1.75000E+02  3.60161E-01  1.19294E+00 
1.76000E+02  3.50190E-01  1.17565E+00 
1.77000E+02  3.40218E-01  1.15968E+00 
1.78000E+02  3.30247E-01  1.14524E+00 
1.79000E+02  3.20122E-01  1.13118E+00 
1.80000E+02  3.10151E-01  1.11863E+00 
1.81000E+02  3.00180E-01  1.10666E+00 
1.82000E+02  2.90055E-01  1.09488E+00 
1.83000E+02  2.80084E-01  1.08423E+00 
1.84000E+02  2.70112E-01  1.07397E+00 
1.85000E+02  2.59988E-01  1.06409E+00 
1.86000E+02  2.50016E-01  1.05478E+00 
1.87000E+02  2.40045E-01  1.04566E+00 
1.88000E+02  2.30074E-01  1.03710E+00 
1.89000E+02  2.20102E-01  1.02874E+00 
1.90000E+02  2.09978E-01  1.02095E+00 
1.91000E+02  1.99853E-01  1.01335E+00 
1.92000E+02  1.90035E-01  1.00594E+00 
1.93000E+02  1.79910E-01  9.98715E-01 
1.94000E+02  1.69939E-01  9.91684E-01 
1.95000E+02  1.59814E-01  9.84842E-01 
1.96000E+02  1.49996E-01  9.78001E-01 
1.97000E+02  1.40178E-01  9.71539E-01 
1.98000E+02  1.30207E-01  9.65078E-01 
1.99000E+02  1.19929E-01  9.58996E-01 
2.00000E+02  1.10111E-01  9.52725E-01 
2.01000E+02  9.99864E-02  9.47214E-01 
2.02000E+02  9.00151E-02  9.41132E-01 
2.03000E+02  7.98904E-02  9.35621E-01 
2.04000E+02  7.00725E-02  9.29920E-01 
2.05000E+02  6.01011E-02  9.24219E-01 
2.06000E+02  5.01298E-02  9.18707E-01 
2.07000E+02  4.00051E-02  9.13196E-01 
2.08000E+02  3.00338E-02  9.07875E-01 
2.09000E+02  1.99091E-02  9.02554E-01 
2.10000E+02  9.93778E-03  8.97423E-01 
2.11000E+02  -3.35340E-05 8.92101E-01 
2.12000E+02  -3.35340E-06 8.91911E-01 
2.13000E+02  -3.35340E-06 8.91911E-01 
2.14000E+02  -3.35340E-06 8.91721E-01 
2.15000E+02  -3.35340E-06 8.91721E-01 
2.16000E+02  -3.35340E-06 8.91531E-01 
