time/s	current/A	potential/V
1.36000E+02  3.50343E-01  1.00765E+00 
1.37000E+02  3.40218E-01  1.00290E+00 
1.38000E+02  3.30247E-01  9.98145E-01 
1.39000E+02  3.20276E-01  9.93774E-01 
1.40000E+02  3.10151E-01  9.89023E-01 
1.41000E+02  3.00180E-01  9.84462E-01 
1.42000E+02  2.90208E-01  9.79901E-01 
1.43000E+02  2.80084E-01  9.75340E-01 
1.44000E+02  2.70112E-01  9.70779E-01 
1.45000E+02  2.59988E-01  9.66408E-01 
1.46000E+02  2.50170E-01  9.61847E-01 
1.47000E+02  2.40045E-01  9.57476E-01 
1.48000E+02  2.30074E-01  9.52915E-01 
1.49000E+02  2.20102E-01  9.48544E-01 
1.50000E+02  2.10131E-01  9.44173E-01 
1.51000E+02  2.00006E-01  9.39802E-01 
1.52000E+02  1.90035E-01  9.35241E-01 
1.53000E+02  1.79910E-01  9.30680E-01 
1.54000E+02  1.70092E-01  9.26309E-01 
1.55000E+02  1.59968E-01  9.21748E-01 
1.56000E+02  1.49996E-01  9.16997E-01 
1.57000E+02  1.40178E-01  9.12626E-01 
1.58000E+02  1.30207E-01  9.08065E-01 
1.59000E+02  1.20082E-01  9.03314E-01 
1.60000E+02  1.10111E-01  8.98753E-01 
1.61000E+02  9.99864E-02  8.94002E-01 
1.62000E+02  9.01685E-02  8.89251E-01 
1.63000E+02  8.00438E-02  8.84690E-01 
1.64000E+02  7.00725E-02  8.79749E-01 
1.65000E+02  6.01011E-02  8.74808E-01 
1.66000E+02  5.01298E-02  8.69866E-01 
1.67000E+02  4.00051E-02  8.64735E-01 
1.68000E+02  3.00338E-02  8.59794E-01 
1.69000E+02  1.99091E-02  8.54663E-01 
1.70000E+02  1.00912E-02  8.49532E-01 
1.71000E+02  -3.35340E-05 8.44211E-01 
1.72000E+02  -3.35340E-06 8.43831E-01 
1.73000E+02  -3.35340E-06 8.43641E-01 
1.74000E+02  -3.35340E-06 8.43641E-01 
1.75000E+02  -3.35340E-06 8.43451E-01 
1.76000E+02  -3.35340E-06 8.43260E-01 
1.77000E+02  -3.35340E-06 8.43260E-01 
1.78000E+02  -3.35340E-06 8.43070E-01 
1.79000E+02  -3.35340E-06 8.43070E-01 
1.80000E+02  -3.35340E-06 8.42880E-01 
1.81000E+02  -3.35340E-06 8.43070E-01 
1.82000E+02  9.93778E-03  8.48012E-01 
1.83000E+02  1.99091E-02  8.52953E-01 
1.84000E+02  3.00338E-02  8.58084E-01 
1.85000E+02  4.00051E-02  8.62835E-01 
1.86000E+02  5.01298E-02  8.67776E-01 
1.87000E+02  6.01011E-02  8.72717E-01 
1.88000E+02  7.00725E-02  8.77658E-01 
1.89000E+02  8.00438E-02  8.82409E-01 
1.90000E+02  9.01685E-02  8.87160E-01 
1.91000E+02  9.99864E-02  8.91721E-01 
1.92000E+02  1.10111E-01  8.96472E-01 
1.93000E+02  1.20082E-01  9.01223E-01 
1.94000E+02  1.30207E-01  9.05784E-01 
1.95000E+02  1.40178E-01  9.10346E-01 
1.96000E+02  1.49996E-01  9.14907E-01 
1.97000E+02  1.59968E-01  9.19468E-01 
1.98000E+02  1.70092E-01  9.24029E-01 
1.99000E+02  1.80064E-01  9.28590E-01 
2.00000E+02  1.90035E-01  9.33151E-01 
2.01000E+02  2.00006E-01  9.37522E-01 
2.02000E+02  2.10131E-01  9.42083E-01 
2.03000E+02  2.20102E-01  9.46644E-01 
2.04000E+02  2.30074E-01  9.50825E-01 
2.05000E+02  2.40045E-01  9.55386E-01 
2.06000E+02  2.50170E-01  9.59947E-01 
2.07000E+02  2.60141E-01  9.64318E-01 
2.08000E+02  2.70112E-01  9.68879E-01 
2.09000E+02  2.80084E-01  9.73250E-01 
2.10000E+02  2.90208E-01  9.78001E-01 
2.11000E+02  3.00180E-01  9.82562E-01 
2.12000E+02  3.10151E-01  9.86933E-01 
2.13000E+02  3.20276E-01  9.91684E-01 
2.14000E+02  3.30247E-01  9.96245E-01 
2.15000E+02  3.40218E-01  1.00081E+00 
2.16000E+02  3.50343E-01  1.00556E+00 
2.17000E+02  3.60314E-01  1.01012E+00 
2.18000E+02  3.70439E-01  1.01487E+00 
2.19000E+02  3.80257E-01  1.01981E+00 
2.20000E+02  3.90382E-01  1.02456E+00 
2.21000E+02  4.00353E-01  1.02950E+00 
2.22000E+02  4.10478E-01  1.03425E+00 
2.23000E+02  4.20296E-01  1.03938E+00 
2.24000E+02  4.30420E-01  1.04433E+00 
2.25000E+02  4.40392E-01  1.04927E+00 
2.26000E+02  4.50363E-01  1.05440E+00 
2.27000E+02  4.60334E-01  1.05953E+00 
2.28000E+02  4.70306E-01  1.06485E+00 
2.29000E+02  4.80277E-01  1.07036E+00 
2.30000E+02  4.90248E-01  1.07587E+00 
2.31000E+02  5.00219E-01  1.08138E+00 
2.32000E+02  5.10344E-01  1.08690E+00 
2.33000E+02  5.20315E-01  1.09260E+00 
2.34000E+02  5.30287E-01  1.09849E+00 
2.35000E+02  5.40258E-01  1.10457E+00 
2.36000E+02  5.50229E-01  1.11046E+00 
2.37000E+02  5.60354E-01  1.11673E+00 
2.38000E+02  5.70325E-01  1.12319E+00 
2.39000E+02  5.80297E-01  1.12984E+00 
2.40000E+02  5.90268E-01  1.13650E+00 
2.41000E+02  6.00393E-01  1.14334E+00 
2.42000E+02  6.10364E-01  1.15037E+00 
2.43000E+02  6.20029E-01  1.15778E+00 
2.44000E+02  6.30000E-01  1.16519E+00 
2.45000E+02  6.40125E-01  1.17298E+00 
2.46000E+02  6.50096E-01  1.18097E+00 
2.47000E+02  6.60221E-01  1.18933E+00 
2.48000E+02  6.70039E-01  1.19788E+00 
2.49000E+02  6.80163E-01  1.20662E+00 
2.50000E+02  6.90135E-01  1.21574E+00 
2.51000E+02  7.00106E-01  1.22525E+00 
2.52000E+02  7.10077E-01  1.23532E+00 
2.53000E+02  7.20202E-01  1.24577E+00 
2.54000E+02  7.30173E-01  1.25717E+00 
2.55000E+02  7.40298E-01  1.26991E+00 
2.56000E+02  7.50269E-01  1.28340E+00 
2.57000E+02  7.60241E-01  1.29765E+00 
2.58000E+02  7.70212E-01  1.31191E+00 
2.59000E+02  7.80030E-01  1.32635E+00 
2.60000E+02  7.90001E-01  1.34098E+00 
2.61000E+02  8.00126E-01  1.35657E+00 
2.62000E+02  8.10097E-01  1.37348E+00 
2.63000E+02  8.20222E-01  1.39096E+00 
2.64000E+02  8.30040E-01  1.40864E+00 
2.65000E+02  8.20222E-01  1.41016E+00 
2.66000E+02  8.10097E-01  1.40674E+00 
2.67000E+02  8.00126E-01  1.40009E+00 
2.68000E+02  7.90001E-01  1.39172E+00 
2.69000E+02  7.80030E-01  1.38203E+00 
2.70000E+02  7.70212E-01  1.37177E+00 
2.71000E+02  7.60241E-01  1.36075E+00 
2.72000E+02  7.50269E-01  1.34934E+00 
2.73000E+02  7.40298E-01  1.33756E+00 
2.74000E+02  7.30173E-01  1.32559E+00 
2.75000E+02  7.20202E-01  1.31324E+00 
2.76000E+02  7.10077E-01  1.30050E+00 
2.77000E+02  7.00106E-01  1.28777E+00 
2.78000E+02  6.90135E-01  1.27485E+00 
2.79000E+02  6.80163E-01  1.26211E+00 
2.80000E+02  6.70039E-01  1.24976E+00 
2.81000E+02  6.60221E-01  1.23760E+00 
2.82000E+02  6.50096E-01  1.22601E+00 
2.83000E+02  6.40125E-01  1.21460E+00 
2.84000E+02  6.30000E-01  1.20358E+00 
2.85000E+02  6.20029E-01  1.19313E+00 
2.86000E+02  6.10211E-01  1.18287E+00 
2.87000E+02  6.00239E-01  1.17298E+00 
2.88000E+02  5.90268E-01  1.16329E+00 
2.89000E+02  5.80297E-01  1.15417E+00 
2.90000E+02  5.70172E-01  1.14505E+00 
2.91000E+02  5.60354E-01  1.13650E+00 
2.92000E+02  5.50076E-01  1.12813E+00 
2.93000E+02  5.40258E-01  1.12015E+00 
2.94000E+02  5.30287E-01  1.11236E+00 
2.95000E+02  5.20315E-01  1.10495E+00 
2.96000E+02  5.10191E-01  1.09773E+00 
2.97000E+02  5.00219E-01  1.09089E+00 
2.98000E+02  4.90248E-01  1.08423E+00 
2.99000E+02  4.80123E-01  1.07777E+00 
3.00000E+02  4.70306E-01  1.07150E+00 
3.01000E+02  4.60334E-01  1.06523E+00 
3.02000E+02  4.50363E-01  1.05896E+00 
3.03000E+02  4.40392E-01  1.05307E+00 
3.04000E+02  4.30420E-01  1.04699E+00 
3.05000E+02  4.20296E-01  1.04147E+00 
3.06000E+02  4.10324E-01  1.03634E+00 
3.07000E+02  4.00200E-01  1.03121E+00 
3.08000E+02  3.90382E-01  1.02627E+00 
3.09000E+02  3.80257E-01  1.02133E+00 
3.10000E+02  3.70439E-01  1.01658E+00 
3.11000E+02  3.60314E-01  1.01183E+00 
3.12000E+02  3.50343E-01  1.00727E+00 
3.13000E+02  3.40218E-01  1.00252E+00 
3.14000E+02  3.30247E-01  9.97765E-01 
3.15000E+02  3.20122E-01  9.93394E-01 
3.16000E+02  3.10151E-01  9.88643E-01 
3.17000E+02  3.00180E-01  9.84272E-01 
3.18000E+02  2.90055E-01  9.79711E-01 
3.19000E+02  2.80084E-01  9.75150E-01 
3.20000E+02  2.70112E-01  9.70589E-01 
3.21000E+02  2.59988E-01  9.66028E-01 
3.22000E+02  2.50170E-01  9.61467E-01 
3.23000E+02  2.40045E-01  9.57096E-01 
3.24000E+02  2.30074E-01  9.52725E-01 
3.25000E+02  2.20102E-01  9.48354E-01 
3.26000E+02  2.09978E-01  9.43983E-01 
3.27000E+02  2.00006E-01  9.39422E-01 
3.28000E+02  1.90035E-01  9.35051E-01 
3.29000E+02  1.79910E-01  9.30680E-01 
3.30000E+02  1.70092E-01  9.26119E-01 
3.31000E+02  1.59814E-01  9.21368E-01 
3.32000E+02  1.49996E-01  9.16807E-01 
3.33000E+02  1.40178E-01  9.12246E-01 
3.34000E+02  1.30207E-01  9.07685E-01 
3.35000E+02  1.20082E-01  9.03124E-01 
3.36000E+02  1.10111E-01  8.98563E-01 
3.37000E+02  9.99864E-02  8.93812E-01 
3.38000E+02  9.00151E-02  8.89061E-01 
3.39000E+02  8.00438E-02  8.84500E-01 
3.40000E+02  7.00725E-02  8.79369E-01 
3.41000E+02  6.01011E-02  8.74617E-01 
3.42000E+02  5.01298E-02  8.69676E-01 
3.43000E+02  4.00051E-02  8.64545E-01 
3.44000E+02  3.00338E-02  8.59794E-01 
3.45000E+02  1.99091E-02  8.54663E-01 
3.46000E+02  9.93778E-03  8.49342E-01 
3.47000E+02  -3.35340E-05 8.44021E-01 
3.48000E+02  -3.35340E-06 8.43831E-01 
3.49000E+02  -3.35340E-06 8.43641E-01 
3.50000E+02  -3.35340E-06 8.43451E-01 
3.51000E+02  -3.35340E-06 8.43260E-01 
3.52000E+02  -3.35340E-06 8.43260E-01 
