time/s	current/A	potential/V
7.60000E+01  7.10077E-01  1.33927E+00 
7.70000E+01  7.20202E-01  1.35276E+00 
7.80000E+01  7.30173E-01  1.36854E+00 
7.90000E+01  7.40145E-01  1.38640E+00 
8.00000E+01  7.50116E-01  1.40503E+00 
8.10000E+01  7.40145E-01  1.40788E+00 
8.20000E+01  7.30173E-01  1.40598E+00 
8.30000E+01  7.20049E-01  1.40085E+00 
8.40000E+01  7.10077E-01  1.39343E+00 
8.50000E+01  7.00106E-01  1.38431E+00 
8.60000E+01  6.90135E-01  1.37424E+00 
8.70000E+01  6.80163E-01  1.36360E+00 
8.80000E+01  6.70039E-01  1.35219E+00 
8.90000E+01  6.60067E-01  1.34098E+00 
9.00000E+01  6.49943E-01  1.32977E+00 
9.10000E+01  6.40125E-01  1.31837E+00 
9.20000E+01  6.29847E-01  1.30696E+00 
9.30000E+01  6.20029E-01  1.29575E+00 
9.40000E+01  6.10211E-01  1.28454E+00 
9.50000E+01  6.00239E-01  1.27352E+00 
9.60000E+01  5.90115E-01  1.26249E+00 
9.70000E+01  5.80143E-01  1.25147E+00 
9.80000E+01  5.70172E-01  1.24083E+00 
9.90000E+01  5.60201E-01  1.23038E+00 
1.00000E+02  5.50076E-01  1.22031E+00 
1.01000E+02  5.40105E-01  1.21042E+00 
1.02000E+02  5.30133E-01  1.20092E+00 
1.03000E+02  5.20162E-01  1.19142E+00 
1.04000E+02  5.10191E-01  1.18211E+00 
1.05000E+02  5.00219E-01  1.17355E+00 
1.06000E+02  4.90248E-01  1.16481E+00 
1.07000E+02  4.80123E-01  1.15626E+00 
1.08000E+02  4.70152E-01  1.14809E+00 
1.09000E+02  4.60334E-01  1.14011E+00 
1.10000E+02  4.50363E-01  1.13213E+00 
1.11000E+02  4.40238E-01  1.12452E+00 
1.12000E+02  4.30267E-01  1.11692E+00 
1.13000E+02  4.20142E-01  1.10951E+00 
1.14000E+02  4.10324E-01  1.10267E+00 
1.15000E+02  4.00200E-01  1.09564E+00 
1.16000E+02  3.90228E-01  1.08880E+00 
1.17000E+02  3.80257E-01  1.08214E+00 
1.18000E+02  3.70286E-01  1.07568E+00 
1.19000E+02  3.60161E-01  1.06922E+00 
1.20000E+02  3.50190E-01  1.06295E+00 
1.21000E+02  3.40218E-01  1.05687E+00 
1.22000E+02  3.30247E-01  1.05079E+00 
1.23000E+02  3.20122E-01  1.04490E+00 
1.24000E+02  3.10151E-01  1.03919E+00 
1.25000E+02  3.00026E-01  1.03349E+00 
1.26000E+02  2.90055E-01  1.02798E+00 
1.27000E+02  2.79930E-01  1.02247E+00 
1.28000E+02  2.69959E-01  1.01677E+00 
1.29000E+02  2.59988E-01  1.01145E+00 
1.30000E+02  2.50016E-01  1.00632E+00 
1.31000E+02  2.39892E-01  1.00081E+00 
1.32000E+02  2.29920E-01  9.95485E-01 
1.33000E+02  2.19949E-01  9.90163E-01 
1.34000E+02  2.09978E-01  9.84842E-01 
1.35000E+02  1.99853E-01  9.79711E-01 
1.36000E+02  1.89882E-01  9.74390E-01 
1.37000E+02  1.79910E-01  9.69069E-01 
1.38000E+02  1.69939E-01  9.63747E-01 
1.39000E+02  1.59814E-01  9.58426E-01 
1.40000E+02  1.49843E-01  9.53105E-01 
1.41000E+02  1.40025E-01  9.47974E-01 
1.42000E+02  1.30054E-01  9.42843E-01 
1.43000E+02  1.19929E-01  9.37332E-01 
1.44000E+02  1.10111E-01  9.32010E-01 
1.45000E+02  9.99864E-02  9.26689E-01 
1.46000E+02  9.00151E-02  9.21178E-01 
1.47000E+02  7.98904E-02  9.15667E-01 
1.48000E+02  6.99190E-02  9.10346E-01 
1.49000E+02  5.99477E-02  9.04644E-01 
1.50000E+02  4.99764E-02  8.98943E-01 
1.51000E+02  3.98517E-02  8.93242E-01 
1.52000E+02  2.98804E-02  8.87540E-01 
1.53000E+02  1.99091E-02  8.81839E-01 
1.54000E+02  9.93778E-03  8.75948E-01 
1.55000E+02  -3.35340E-05 8.69866E-01 
1.56000E+02  -3.35340E-06 8.69486E-01 
1.57000E+02  -3.35340E-06 8.69486E-01 
1.58000E+02  -3.35340E-06 8.69296E-01 
1.59000E+02  -3.35340E-06 8.69106E-01 
1.60000E+02  -3.35340E-06 8.68916E-01 
1.61000E+02  -3.35340E-06 8.68916E-01 
1.62000E+02  -3.35340E-06 8.68726E-01 
1.63000E+02  -3.35340E-06 8.68726E-01 
1.64000E+02  -3.35340E-06 8.68726E-01 
1.65000E+02  -3.35340E-06 8.68726E-01 
1.66000E+02  9.93778E-03  8.74237E-01 
1.67000E+02  1.99091E-02  8.79939E-01 
1.68000E+02  2.98804E-02  8.85640E-01 
1.69000E+02  3.98517E-02  8.91151E-01 
1.70000E+02  4.99764E-02  8.96852E-01 
1.71000E+02  5.99477E-02  9.02364E-01 
1.72000E+02  6.99190E-02  9.07875E-01 
1.73000E+02  7.98904E-02  9.13196E-01 
1.74000E+02  9.00151E-02  9.18707E-01 
1.75000E+02  9.99864E-02  9.24029E-01 
1.76000E+02  1.09958E-01  9.29540E-01 
1.77000E+02  1.19929E-01  9.34861E-01 
1.78000E+02  1.30054E-01  9.39992E-01 
1.79000E+02  1.40025E-01  9.45503E-01 
1.80000E+02  1.49843E-01  9.50445E-01 
1.81000E+02  1.59814E-01  9.55766E-01 
1.82000E+02  1.69939E-01  9.61087E-01 
1.83000E+02  1.79910E-01  9.66218E-01 
1.84000E+02  1.89882E-01  9.71539E-01 
1.85000E+02  1.99853E-01  9.76860E-01 
1.86000E+02  2.09978E-01  9.82182E-01 
1.87000E+02  2.19949E-01  9.87313E-01 
1.88000E+02  2.29920E-01  9.92634E-01 
1.89000E+02  2.39892E-01  9.97765E-01 
1.90000E+02  2.50016E-01  1.00309E+00 
1.91000E+02  2.59988E-01  1.00860E+00 
1.92000E+02  2.69959E-01  1.01373E+00 
1.93000E+02  2.79930E-01  1.01905E+00 
1.94000E+02  2.90055E-01  1.02456E+00 
1.95000E+02  3.00026E-01  1.02988E+00 
1.96000E+02  3.10151E-01  1.03520E+00 
1.97000E+02  3.20122E-01  1.04090E+00 
1.98000E+02  3.30247E-01  1.04623E+00 
1.99000E+02  3.40218E-01  1.05174E+00 
2.00000E+02  3.50190E-01  1.05744E+00 
2.01000E+02  3.60161E-01  1.06295E+00 
2.02000E+02  3.70286E-01  1.06846E+00 
2.03000E+02  3.80257E-01  1.07435E+00 
2.04000E+02  3.90228E-01  1.08005E+00 
2.05000E+02  4.00200E-01  1.08594E+00 
2.06000E+02  4.10324E-01  1.09184E+00 
2.07000E+02  4.20296E-01  1.09773E+00 
2.08000E+02  4.30267E-01  1.10381E+00 
2.09000E+02  4.40238E-01  1.10989E+00 
2.10000E+02  4.50363E-01  1.11616E+00 
2.11000E+02  4.60334E-01  1.12224E+00 
2.12000E+02  4.70152E-01  1.12889E+00 
2.13000E+02  4.80123E-01  1.13536E+00 
2.14000E+02  4.90248E-01  1.14182E+00 
2.15000E+02  5.00219E-01  1.14866E+00 
2.16000E+02  5.10191E-01  1.15550E+00 
2.17000E+02  5.20162E-01  1.16253E+00 
2.18000E+02  5.30133E-01  1.16975E+00 
2.19000E+02  5.40105E-01  1.17717E+00 
2.20000E+02  5.50076E-01  1.18439E+00 
2.21000E+02  5.60201E-01  1.19218E+00 
2.22000E+02  5.70172E-01  1.20016E+00 
2.23000E+02  5.80143E-01  1.20795E+00 
2.24000E+02  5.90115E-01  1.21631E+00 
2.25000E+02  6.00239E-01  1.22506E+00 
2.26000E+02  6.10211E-01  1.23361E+00 
2.27000E+02  6.19875E-01  1.24254E+00 
2.28000E+02  6.29847E-01  1.25185E+00 
2.29000E+02  6.40125E-01  1.26154E+00 
2.30000E+02  6.49943E-01  1.27181E+00 
2.31000E+02  6.60067E-01  1.28245E+00 
2.32000E+02  6.70039E-01  1.29385E+00 
2.33000E+02  6.80010E-01  1.30601E+00 
2.34000E+02  6.90135E-01  1.31932E+00 
2.35000E+02  7.00106E-01  1.33338E+00 
2.36000E+02  7.10077E-01  1.34782E+00 
2.37000E+02  7.20202E-01  1.36284E+00 
2.38000E+02  7.30173E-01  1.37823E+00 
2.39000E+02  7.40145E-01  1.39419E+00 
2.40000E+02  7.50116E-01  1.41054E+00 
2.41000E+02  7.40145E-01  1.41130E+00 
2.42000E+02  7.30173E-01  1.40826E+00 
2.43000E+02  7.20049E-01  1.40256E+00 
2.44000E+02  7.09924E-01  1.39495E+00 
2.45000E+02  7.00106E-01  1.38602E+00 
2.46000E+02  6.90135E-01  1.37614E+00 
2.47000E+02  6.80163E-01  1.36569E+00 
2.48000E+02  6.70039E-01  1.35448E+00 
2.49000E+02  6.60067E-01  1.34345E+00 
2.50000E+02  6.49943E-01  1.33243E+00 
2.51000E+02  6.39971E-01  1.32103E+00 
2.52000E+02  6.29847E-01  1.30963E+00 
2.53000E+02  6.19875E-01  1.29841E+00 
2.54000E+02  6.10211E-01  1.28682E+00 
2.55000E+02  6.00239E-01  1.27561E+00 
2.56000E+02  5.90115E-01  1.26439E+00 
2.57000E+02  5.80143E-01  1.25299E+00 
2.58000E+02  5.70172E-01  1.24216E+00 
2.59000E+02  5.60201E-01  1.23152E+00 
2.60000E+02  5.50076E-01  1.22107E+00 
2.61000E+02  5.40105E-01  1.21099E+00 
2.62000E+02  5.30133E-01  1.20130E+00 
2.63000E+02  5.20162E-01  1.19161E+00 
2.64000E+02  5.10191E-01  1.18230E+00 
2.65000E+02  5.00219E-01  1.17336E+00 
2.66000E+02  4.90248E-01  1.16462E+00 
2.67000E+02  4.80123E-01  1.15588E+00 
2.68000E+02  4.70152E-01  1.14771E+00 
2.69000E+02  4.60181E-01  1.13954E+00 
2.70000E+02  4.50363E-01  1.13156E+00 
2.71000E+02  4.40238E-01  1.12395E+00 
2.72000E+02  4.30267E-01  1.11635E+00 
2.73000E+02  4.20296E-01  1.10894E+00 
2.74000E+02  4.10324E-01  1.10191E+00 
2.75000E+02  4.00200E-01  1.09507E+00 
2.76000E+02  3.90228E-01  1.08823E+00 
2.77000E+02  3.80257E-01  1.08176E+00 
2.78000E+02  3.70286E-01  1.07530E+00 
2.79000E+02  3.60161E-01  1.06884E+00 
2.80000E+02  3.50190E-01  1.06257E+00 
2.81000E+02  3.40218E-01  1.05668E+00 
2.82000E+02  3.30247E-01  1.05041E+00 
2.83000E+02  3.20122E-01  1.04471E+00 
2.84000E+02  3.10151E-01  1.03881E+00 
2.85000E+02  3.00026E-01  1.03311E+00 
2.86000E+02  2.90055E-01  1.02760E+00 
2.87000E+02  2.79930E-01  1.02209E+00 
2.88000E+02  2.69959E-01  1.01658E+00 
2.89000E+02  2.59988E-01  1.01126E+00 
2.90000E+02  2.50016E-01  1.00594E+00 
2.91000E+02  2.39892E-01  1.00062E+00 
2.92000E+02  2.29920E-01  9.95295E-01 
2.93000E+02  2.19949E-01  9.89973E-01 
2.94000E+02  2.09978E-01  9.84652E-01 
2.95000E+02  1.99853E-01  9.79331E-01 
2.96000E+02  1.89882E-01  9.74010E-01 
2.97000E+02  1.79910E-01  9.68689E-01 
2.98000E+02  1.69939E-01  9.63557E-01 
2.99000E+02  1.59814E-01  9.58236E-01 
3.00000E+02  1.49843E-01  9.52915E-01 
3.01000E+02  1.40025E-01  9.47974E-01 
3.02000E+02  1.30054E-01  9.42653E-01 
3.03000E+02  1.19929E-01  9.37142E-01 
3.04000E+02  1.10111E-01  9.32010E-01 
3.05000E+02  9.99864E-02  9.26499E-01 
3.06000E+02  9.00151E-02  9.20988E-01 
3.07000E+02  7.98904E-02  9.15667E-01 
3.08000E+02  6.99190E-02  9.10155E-01 
3.09000E+02  5.99477E-02  9.04454E-01 
3.10000E+02  4.99764E-02  8.98943E-01 
3.11000E+02  3.98517E-02  8.93242E-01 
3.12000E+02  2.98804E-02  8.87540E-01 
3.13000E+02  1.99091E-02  8.81839E-01 
3.14000E+02  9.93778E-03  8.75948E-01 
3.15000E+02  -1.86939E-04 8.69866E-01 
3.16000E+02  -3.35340E-06 8.69486E-01 
3.17000E+02  -3.35340E-06 8.69486E-01 
3.18000E+02  -3.35340E-06 8.69296E-01 
3.19000E+02  -3.35340E-06 8.69106E-01 
3.20000E+02  -3.35340E-06 8.68916E-01 
