time/s	current/A	potential/V
1.29000E+02  -3.35340E-06 9.01604E-01 
1.30000E+02  -3.35340E-06 9.01604E-01 
1.31000E+02  -3.35340E-06 9.01604E-01 
1.32000E+02  -3.35340E-06 9.01414E-01 
1.33000E+02  -3.35340E-06 9.01414E-01 
1.34000E+02  9.93778E-03  9.08445E-01 
1.35000E+02  1.99091E-02  9.15857E-01 
1.36000E+02  3.00338E-02  9.23458E-01 
1.37000E+02  4.00051E-02  9.30870E-01 
1.38000E+02  5.01298E-02  9.38092E-01 
1.39000E+02  6.01011E-02  9.45503E-01 
1.40000E+02  7.00725E-02  9.52535E-01 
1.41000E+02  7.98904E-02  9.59757E-01 
1.42000E+02  9.00151E-02  9.66978E-01 
1.43000E+02  9.99864E-02  9.74200E-01 
1.44000E+02  1.10111E-01  9.81612E-01 
1.45000E+02  1.19929E-01  9.88833E-01 
1.46000E+02  1.30054E-01  9.96245E-01 
1.47000E+02  1.40025E-01  1.00347E+00 
1.48000E+02  1.49843E-01  1.01069E+00 
1.49000E+02  1.59814E-01  1.01810E+00 
1.50000E+02  1.69939E-01  1.02532E+00 
1.51000E+02  1.79910E-01  1.03292E+00 
1.52000E+02  1.90035E-01  1.03995E+00 
1.53000E+02  2.00006E-01  1.04718E+00 
1.54000E+02  2.09978E-01  1.05478E+00 
1.55000E+02  2.20102E-01  1.06219E+00 
1.56000E+02  2.30074E-01  1.06979E+00 
1.57000E+02  2.40045E-01  1.07720E+00 
1.58000E+02  2.50016E-01  1.08480E+00 
1.59000E+02  2.59988E-01  1.09241E+00 
1.60000E+02  2.70112E-01  1.10020E+00 
1.61000E+02  2.79930E-01  1.10761E+00 
1.62000E+02  2.90055E-01  1.11559E+00 
1.63000E+02  3.00026E-01  1.12357E+00 
1.64000E+02  3.10151E-01  1.13137E+00 
1.65000E+02  3.20122E-01  1.13935E+00 
1.66000E+02  3.30247E-01  1.14752E+00 
1.67000E+02  3.40218E-01  1.15550E+00 
1.68000E+02  3.50343E-01  1.16386E+00 
1.69000E+02  3.60161E-01  1.17222E+00 
1.70000E+02  3.70286E-01  1.18059E+00 
1.71000E+02  3.80257E-01  1.18914E+00 
1.72000E+02  3.90228E-01  1.19788E+00 
1.73000E+02  4.00200E-01  1.20643E+00 
1.74000E+02  4.10324E-01  1.21555E+00 
1.75000E+02  4.20296E-01  1.22468E+00 
1.76000E+02  4.30267E-01  1.23380E+00 
1.77000E+02  4.40238E-01  1.24292E+00 
1.78000E+02  4.50363E-01  1.25242E+00 
1.79000E+02  4.60334E-01  1.26211E+00 
1.80000E+02  4.70152E-01  1.27200E+00 
1.81000E+02  4.80123E-01  1.28226E+00 
1.82000E+02  4.90248E-01  1.29233E+00 
1.83000E+02  5.00219E-01  1.30278E+00 
1.84000E+02  5.10191E-01  1.31362E+00 
1.85000E+02  5.20162E-01  1.32464E+00 
1.86000E+02  5.30133E-01  1.33566E+00 
1.87000E+02  5.40105E-01  1.34687E+00 
1.88000E+02  5.50076E-01  1.35847E+00 
1.89000E+02  5.60201E-01  1.37044E+00 
1.90000E+02  5.70172E-01  1.38279E+00 
1.91000E+02  5.80143E-01  1.39514E+00 
1.92000E+02  5.90268E-01  1.40788E+00 
1.93000E+02  5.80297E-01  1.40237E+00 
1.94000E+02  5.70172E-01  1.39514E+00 
1.95000E+02  5.60201E-01  1.38640E+00 
1.96000E+02  5.50076E-01  1.37671E+00 
1.97000E+02  5.40105E-01  1.36645E+00 
1.98000E+02  5.30133E-01  1.35581E+00 
1.99000E+02  5.20162E-01  1.34497E+00 
2.00000E+02  5.10191E-01  1.33414E+00 
2.01000E+02  5.00219E-01  1.32312E+00 
2.02000E+02  4.90248E-01  1.31191E+00 
2.03000E+02  4.80123E-01  1.30088E+00 
2.04000E+02  4.70152E-01  1.28986E+00 
2.05000E+02  4.60334E-01  1.27903E+00 
2.06000E+02  4.50363E-01  1.26839E+00 
2.07000E+02  4.40238E-01  1.25793E+00 
2.08000E+02  4.30420E-01  1.24786E+00 
2.09000E+02  4.20296E-01  1.23779E+00 
2.10000E+02  4.10324E-01  1.22810E+00 
2.11000E+02  4.00200E-01  1.21840E+00 
2.12000E+02  3.90228E-01  1.20871E+00 
2.13000E+02  3.80257E-01  1.19959E+00 
2.14000E+02  3.70286E-01  1.19047E+00 
2.15000E+02  3.60161E-01  1.18135E+00 
2.16000E+02  3.50343E-01  1.17260E+00 
2.17000E+02  3.40218E-01  1.16386E+00 
2.18000E+02  3.30247E-01  1.15512E+00 
2.19000E+02  3.20122E-01  1.14676E+00 
2.20000E+02  3.10151E-01  1.13859E+00 
2.21000E+02  3.00026E-01  1.13022E+00 
2.22000E+02  2.90055E-01  1.12205E+00 
2.23000E+02  2.80084E-01  1.11388E+00 
2.24000E+02  2.70112E-01  1.10590E+00 
2.25000E+02  2.59988E-01  1.09811E+00 
2.26000E+02  2.50016E-01  1.09032E+00 
2.27000E+02  2.40045E-01  1.08233E+00 
2.28000E+02  2.30074E-01  1.07473E+00 
2.29000E+02  2.20102E-01  1.06713E+00 
2.30000E+02  2.09978E-01  1.05934E+00 
2.31000E+02  2.00006E-01  1.05193E+00 
2.32000E+02  1.90035E-01  1.04452E+00 
2.33000E+02  1.79910E-01  1.03691E+00 
2.34000E+02  1.70092E-01  1.02950E+00 
2.35000E+02  1.59968E-01  1.02209E+00 
2.36000E+02  1.49996E-01  1.01468E+00 
2.37000E+02  1.40178E-01  1.00727E+00 
2.38000E+02  1.30207E-01  9.99856E-01 
2.39000E+02  1.20082E-01  9.92444E-01 
2.40000E+02  1.10111E-01  9.85032E-01 
2.41000E+02  9.99864E-02  9.77811E-01 
2.42000E+02  9.00151E-02  9.70399E-01 
2.43000E+02  8.00438E-02  9.62797E-01 
2.44000E+02  7.00725E-02  9.55576E-01 
2.45000E+02  6.01011E-02  9.48354E-01 
2.46000E+02  5.01298E-02  9.40942E-01 
2.47000E+02  4.00051E-02  9.33531E-01 
2.48000E+02  3.00338E-02  9.25929E-01 
2.49000E+02  1.99091E-02  9.18327E-01 
2.50000E+02  9.93778E-03  9.10726E-01 
2.51000E+02  -3.35340E-05 9.02934E-01 
2.52000E+02  -3.35340E-06 9.02364E-01 
2.53000E+02  -3.35340E-06 9.02364E-01 
2.54000E+02  -3.35340E-06 9.02174E-01 
2.55000E+02  -3.35340E-06 9.01984E-01 
2.56000E+02  -3.35340E-06 9.01794E-01 
